AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
9.06E+11,Spanish--Integrated Humanitarian Logistics System for Developing Countries--translation--Integrated Humanitarian Logistics System for Developing Countries,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,720,EMERGENCY RESPONSE,72050,Relief co-ordination; protection and support services,72050.01,Relief co-ordination; protection and support services,,"Esta propuesta tiene que ver con el desarrollo de un sistema integrado de LogÃƒÂ­stica Humanitaria de Post-Desastres de Respuesta de Socorro en los paÃƒÂ­ses en desarrollo. Como parte de la obra, el equipo de investigaciÃƒÂ³n colaborarÃƒÂ¡n para: (1) proponer modelos logÃƒÂ­sticos humanitarios que incorporan explÃƒÂ­citamente un aspecto clave que no se han considerado antes: la privaciÃƒÂ³n costos (es decir, el coste asociado a la falta de acceso a los elementos necesarios para la vida ). Esto es importante para el desarrollo de modelos adecuados capaces de representar el sufrimiento humano, (2) el desarrollo de algoritmos y heurÃƒÂ­sticas para resolver y validar las formulaciones propuestas, y (3) proponer un sistema eficaz de gestiÃƒÂ³n de emergencia para operaciones de socorro despuÃƒÂ©s de los desastres. Esto darÃƒÂ¡ lugar a formulaciones analÃƒÂ­ticas que consideren adecuadamente las consecuencias de las decisiones logÃƒÂ­sticas vez que las poblaciones han sido afectadas por los desastres, y, en ÃƒÂºltima instancia, a las estrategias mÃƒÂ¡s eficaces y coordinados para la entrega suministros esenciales en los paÃƒÂ­ses en desarrollo.--benefciary",COL647,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Lucha contra la impunidad en delitos de violencia sexual en Colombia en el marco del conflicto interno armado--translation--Fight against the impunity in crimes of violence sex in Colombia in the frame of the conflict internal armed,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,720,EMERGENCY RESPONSE,72050,Relief co-ordination; protection and support services,72050.01,Relief co-ordination; protection and support services,,DiseÃƒÂ±o e implementaciÃƒÂ³n una polÃƒÂ­tica criminal que contribuya a eliminar la impunidad por la violencia sexual cometida contra las mujeres en el marco del conflicto armado.--benefciary,COL669,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--AcompaÃƒÂ±amiento internacional para la protecciÃƒÂ³n de defensores de derechos humanos y comunidades de poblaciÃƒÂ³n desplazada interna. Recursos 2011--translation--Accompanying international for the protection of defenders of rights human and communities of population displaced internal. Resources 2011,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,720,EMERGENCY RESPONSE,72050,Relief co-ordination; protection and support services,72050.01,Relief co-ordination; protection and support services,,Protegido el espacio de los defensores en Colombia para que desarrollen su trabajo y mantengan sus espacios de acciÃƒÂ³n abiertos--benefciary,COL687,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--La tierra y los desafios de la polÃƒÂ­tica pÃƒÂºblica de reparaciÃƒÂ³n integral en Colombia: ÃƒÂ©nfasis desde las vÃƒÂ­ctimas de desplazamiento forzado--translation--The Earth and the challenges of the political public of repair integral in Colombia: emphasis from them victims of displacement forced,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,730,RECONSTRUCTION RELIEF,73010,Reconstruction relief and rehabilitation,73010.01,"Recovery and reconstruction, activity unspecified",,"Se ha incidido en la garantÃƒÂ­a de los derechos de la verdad, la justicia y la reparaciÃƒÂ³n de las vÃƒÂ­ctimas del desplazamiento forzado en Colombia--beneficiary--INSTITUCIONES, POBLACIÃƒâ€œN DESPLAZADA",COL283,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--FOMIN- Proyecto de RecuperaciÃƒÂ³n del Desarrollo EconÃƒÂ³mico Local en Regiones Post-Conflicto--translation--MIF - project of recovery of development economic Local in post-conflict regions,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,730,RECONSTRUCTION RELIEF,73010,Reconstruction relief and rehabilitation,73010.01,"Recovery and reconstruction, activity unspecified",,"Probar mÃƒÂ©todos de Desarrollo EconÃƒÂ³mico Local DEL, para la generaciÃƒÂ³n de ingresos sostenibles, adaptado a poblaciones retornadas en regiones post-conflicto y basado en modalidades innovadoras de involucramiento del sector privado corporativo y del sector pÃƒÂºblico. Estos mÃƒÂ©todos servirÃƒÂ¡n de guÃƒÂ­a para la polÃƒÂ­tica gubernamental de reconstrucciÃƒÂ³n y desarrollo del paÃƒÂ­s en el marco de la Ley de VÃƒÂ­ctimas, en asociaciÃƒÂ³n estratÃƒÂ©gica con el Departamento de Prosperidad Social (DPS) y a las estrategias del sector privado en este ÃƒÂ¡mbito.--beneficiary--POBLACIÃƒâ€œN DESPLAZADA",COL350,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--RECONSTRUCCIÃƒâ€œN ECONÃƒâ€œMICA Y SOCIAL DE EL SALADO--translation--REBUILDING ECONOMIC AND SOCIAL OF THE SALTY,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,730,RECONSTRUCTION RELIEF,73010,Reconstruction relief and rehabilitation,73010.01,"Recovery and reconstruction, activity unspecified",,"CONSOLIDAR EL PROCESO DE RECONSTRUCCIÃƒâ€œN ECONÃƒâ€œMICA Y SOCIAL DEL CORREGIMIENTO DE EL SALADO, MUNICIPIO DE CARMEN DE BOLÃƒÂVAR.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL371,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Fortalecimiento de capacidades para el restablecimiento socioeconÃƒÂ³mico de familias vÃƒÂ­ctimas del desplazamiento en el Norte del Valle del Cauca.--translation--Strengthening of capacities for the restoring socio-economic of families victims of the displacement in the North of the Valley of the Cauca.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,730,RECONSTRUCTION RELIEF,73010,Reconstruction relief and rehabilitation,73010.01,"Recovery and reconstruction, activity unspecified",,"Contribuir al empoderamiento y la generaciÃƒÂ³n de capacidades para el restablecimiento socioeconÃƒÂ³mico de poblaciÃƒÂ³n vÃƒÂ­ctima del desplazamiento para la dignificaciÃƒÂ³n de sus condiciones de vida, la superaciÃƒÂ³n definitiva de las situaciones de vulnerabilidad a las que fueron expuestas, la integraciÃƒÂ³n en el nuevo entorno y el fortalecimiento de sus nÃƒÂºcleos comunitarios.--beneficiary--VICTIMAS DE LA VIOLENCIA",COL553,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--ImplementaciÃƒÂ³n Proyectos Productivos (UEGART)--translation--Implementation projects production (UEGART),Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,730,RECONSTRUCTION RELIEF,73010,Reconstruction relief and rehabilitation,73010.05,Damage and loss assessment,,"Brindar asistencia tÃƒÂ©cnica a la Unidad Administrativa Especial de GestiÃƒÂ³n de RestituciÃƒÂ³n de tierras (UEGART) del Ministerio de Agricultura y Desarrollo Rural (MADR), para contribuir a asegurar la sostenibilidad social y productiva de familias en procesos de reparaciÃƒÂ³n integral como vÃƒÂ­ctimas de la violencia del conflicto armado, mediante la restituciÃƒÂ³n de tierras.--beneficiary--INSTITUCIONES",COL354,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--REDUCCIÃƒâ€œN DEL RIESGO Y DE LA VULNERABILIDAD FRENTE AL CAMBIO CLIMÃƒÂTICO EN LA REGIÃƒâ€œN DE LA DEPRESIÃƒâ€œN MOMPOSINA EN COLOMBIA--translation--REDUCTION OF RISK AND VULNERABILITY TO CLIMATE CHANGE IN THE REGION OF COLOMBIA MOMPOSINA DEPRESSION,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,740,DISASTER PREVENTION AND PREPAREDNESS,74010,Disaster prevention and preparedness,74010.01,"Disaster prevention and preparedness, activity unspecified",,'El objetivo de este proyecto es reducir la vulnerabilidad de las comunidades y de los ecosistemas a los riesgos de inundacion y sequia asociados a la variablidad y el cambio climatico en la Depresion Monposina -Region la Mojana''.--beneficiary--POBLACIÃƒâ€œN EN GENERAL',COL418,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--ReducciÃƒÂ³n del riesgo de desastres a nivel comunitario y escolar en Colombia y Ecuador--translation--Reducing the risk of disaster at community and school level in Colombia and Ecuador,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,740,DISASTER PREVENTION AND PREPAREDNESS,74010,Disaster prevention and preparedness,74010.01,"Disaster prevention and preparedness, activity unspecified",,Ayudar a los gobiernos locales y nacionales y sus comunidades en la identificaciÃƒÂ³n de las vulnerabilidades asociadas a los peligros naturales mÃƒÂ¡s frecuentes y en la implementaciÃƒÂ³n de medidas de reducciÃƒÂ³n de riesgos reales en Colombia y Ecuador.--benefciary,COL639,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--RRD - Inundaciones ChocÃƒÂ³--translation--RRD - floods ChocÃƒÂ­_,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,740,DISASTER PREVENTION AND PREPAREDNESS,74010,Disaster prevention and preparedness,74010.01,"Disaster prevention and preparedness, activity unspecified",,"Proyecto de ReducciÃƒÂ³n de Riesgos ante Desastres para comunidades en QuibdÃƒÂ­, Istmina y Medio San Juan enfocado en aumentar las capacidades de las comunidades para responder ante emergencias como inundaciones y terremotos.--benefciary",COL644,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--ContribuciÃƒÂ³n Adicional GNO COL0326 RRD - ChocÃƒÂ³--translation--Additional contribution GNO COL0326 RRD - Choco,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,740,DISASTER PREVENTION AND PREPAREDNESS,74010,Disaster prevention and preparedness,74010.01,"Disaster prevention and preparedness, activity unspecified",,"RRD en QuibdÃƒÂ³, Istmina y Medio San Juan enfocado en prevenciÃƒÂ³n ante inundaciones y terremotos--benefciary",COL645,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Mayor capacidad de los medios de subsistencia de las comunidades agrÃƒÂ­colas de la familia de Bolivia y Colombia--translation--Increased capacity of livelihood of farming from the family of Bolivia and Colombia communities,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,740,DISASTER PREVENTION AND PREPAREDNESS,74010,Disaster prevention and preparedness,74010.03,"Institutional consensus, awareness, and capacity building",,Para fortalecer la capacidad de las comunidades vulnerables y fortalecer las instituciones locales para la prevenciÃƒÂ³n de desastres y reducciÃƒÂ³n de riesgos a fin de proteger los medios de vida y garantizar la resistencia frente a los desastres naturales.--benefciary,COL640,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto Piloto para la GestiÃƒÂ³n Integral del Riesgo en los Componentes de PronÃƒÂ³stico HidrolÃƒÂ³gico y Alerta Temprana--translation--Pilot project for the Integral risk management components of hydrologic forecasting and early warning,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,740,DISASTER PREVENTION AND PREPAREDNESS,74010,Disaster prevention and preparedness,74010.06,Strengthening early warning systems,,Fortalecimiento de la capacidad tÃƒÂ©cnica del Sistema Nacional Ambiental y del Sistemana Nacioanl de PrevencÃƒÂ³n de Desastres en sistemas de alerta temprana--benefciary,COL633,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Fondo de Estudios y Expertos--translation--Fund for studies and experts,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,998,UNALLOCATED/  UNSPECIFIED,99810,Sectors not specified,99810.01,All other activities when sector is not specified,,"El Fondo de Estudios y Expertos se utiliza para misiones y preparaciones de nuevos proyectos y programas de asistencia tÃƒÂ©cnica, ademÃƒÂ¡s para la financiaciÃƒÂ³n de otros estudios e informes. TambiÃƒÂ©n se pueden financiar proyectos pequeÃƒÂ±os.--beneficiary--POBLACIÃƒâ€œN EN GENERAL",COL15,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Transicion--translation--Transition,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,998,UNALLOCATED/  UNSPECIFIED,99810,Sectors not specified,99810.01,All other activities when sector is not specified,,Formulacion y preparacion para el programa de transicion--benefciary,COL666,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Funcionamiento, fortalecimiento y operatividad de Asfamipaz--translation--Performance, strengthening and operation of Asfamipaz",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,998,UNALLOCATED/  UNSPECIFIED,99820,Promotion of development awareness,99820.01,All promotion of development awareness activities,,Fortalecimiento externo e interno de la organizaciÃƒÂ³n y sensibilizar a la sociedad sobre la necesidad de una soluciÃƒÂ³n polÃƒÂ­tica negociada del conflicto armado interno en Colombia--beneficiary--POBLACIÃƒâ€œN EN GENERAL,COL59,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Mi Comunidad SoÃƒÂ±ada- Desarrollo Integral de Manzanillo del Mar y Tierra Baja--translation--My dream community - Desarrollo Integral de Manzanillo del Mar and lowland,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,111|120,"Education, level unspecified|HEALTH",16050,Multisector aid for social services ,11105.01|12005.01,"Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Health, activity unspecified or does not fit under any other applicable codes",,"Promover por medio de actividades productivas, de salud y educativas, el desarrollo de las poblaciones de Manzanillo del Mar y de Tierra Baja para incentivar la erradicaciÃƒÂ³n de pobreza, suministrando las herramientas pertinentes a sus habitantes para que ellos se conviertan en motores de su propio desarrollo de manera sostenible.--beneficiary--AFROCOLOMBIANOS",COL524,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Proyecto para la construcciÃƒÂ³n de un centro comunitario en Regidor.--translation--Project for the construction of a Community Center in Alderman.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,122|160|111,"Basic health|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|Education, level unspecified",16050,Multisector aid for social services ,11105.01|12261.02|16010.05|16010.07|16010.11,"Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Information, education and training|Support for vulnerable groups|Culture and recreation|Social infrastructure",,"Apoyar y capacitar a la comunidad en temas como primeros auxilios, socorrismo, cooperativismo, acciÃƒÂ³n comunal, reuniones de madres cabeza de familia, actividades culturales, educativas y recreativas.--beneficiary--JÃƒâ€œVENES",COL33,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--FÃƒÂºtbol Juntos: Repensar la forma de mejorar la equidad de gÃƒÂ©nero en el sistema educativo--translation--Football together: Rethinking how to improve gender equality in the education system,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160|111,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|Education, level unspecified",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes",11105.01|15150.09|16010.05|16010.07,"Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Women's equality organisations and institutions|Support for vulnerable groups|Culture and recreation",,"Desarrollar y adaptar un modelo pedagÃƒÂ³gico en 3 municipios del departamento de AtlÃƒÂ¡ntico, Colombia, para que los niÃƒÂ±os y niÃƒÂ±as entre 5 y 16 aÃƒÂ±os mÃƒÂ¡s pobres y vulnerables desarrollen competencias y valores que les permitan elevar su confianza, mejorar su calidad de vida y construir un futuro en paz.--beneficiary--INFANCIA Y ADOLESCENCIA, JÃƒâ€œVENES",COL384,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--El Camino del Amor (PrevenciÃƒÂ³n de Violencias Escolares)--translation--The way of the love (prevention of violence school),Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152|111,"Conflict prevention and resolution, peace and security|Education, level unspecified",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes",11105.01|15205.01,"Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Conflict prevention and resolution, peace and security, activity unspecified or does not fit under any other applicable codes",,"NiÃƒÂ±os y niÃƒÂ±as de ChocÃƒÂ³, Cauca, Valle y Sucre de 37 sedes escolares ejercen su derecho a estar protegidos contra las violencias escolares y participan en acciones que promueven la convivencia escolar y la paz.--beneficiary--INFANCIA Y ADOLESCENCIA",COL518,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Protegiendo la educaciÃƒÂ³n de los niÃƒÂ±os en el Suroccidente Colombiano--translation--Protecting children in the southwestern Colombian education,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,160|111,"OTHER SOCIAL INFRASTRUCTURE AND SERVICES|Education, level unspecified",11105,"Education, level unspecified, purpose unspecified or does not fit under any other applicable codes",11105.01|16010.05,"Education, level unspecified, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups",,"Mejorar las oportunidades de vida para niÃƒÂ±os, niÃƒÂ±as y jÃƒÂ³venes, afectados por el conflicto armado y en situaciÃƒÂ³n de vulnerabilidad en el suroccidente colombiano, a travÃƒÂ©s de una mejora en la calidad y acceso a la educaciÃƒÂ³n.--beneficiary--INFANCIA Y ADOLESCENCIA",COL303,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
